Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
110,1697704425639,2305.308151245117,3525,0,1.0125000000000002,27412.451278686523,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4357324800,0
110,1697704425749,2305.3333740234375,3525,0,1.0125000000000002,27413.020797729492,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4355457024,0
110,1697704425859,2305.3650665283203,3525,0,1.0375,27413.434478759766,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4355043328,0
110,1697704425970,2305.390350341797,3525,0,1.0125000000000002,27413.915634155273,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4354650112,0
108,1697704426080,1986.144058227539,3525,0,1.0375,27414.350631713867,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4354256896,0
108,1697704426189,2305.4454956054688,3525,0,1.0125000000000002,27414.858596801758,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4353863680,0
110,1697704426298,2296.4951934814453,3525,0,1.0375,27415.281478881836,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4353470464,0
109,1697704426408,2305.5108642578125,3525,0,1.0125000000000002,27415.70004272461,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4353073152,0
109,1697704426518,2305.534912109375,3525,0,1.0125000000000002,27416.180892944336,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4352688128,0
109,1697704426628,2305.5607147216797,3525,0,1.0125000000000002,27416.593841552734,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4352294912,0
110,1697704426738,2305.5753326416016,3525,0,1.0125000000000002,27417.098266601563,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4351926272,0
109,1697704426848,2305.5962677001953,3525,0,1.0125000000000002,27417.598403930664,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4351533056,0
109,1697704426958,2305.616439819336,3525,0,1.0375,27418.036529541016,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4351139840,0
109,1697704427068,1986.209716796875,3525,0,1.0125000000000002,27418.549041748047,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,8434814976,5905580032,4350722048,0
